0,0.0041787,0.0072035,0.0076921,0.0073327,0.0066581,0.0058944,0.0051433,0.0044487,0.003827,0.0032811,0.0028077,0.0024007,0.002053,0.0017573,0.0015066,0.0012948,0.0011161,0.00096564,0.00083911,0.00073282,0.0006436,0.00056876,0.00050601,0.00045342,0.00040936,0.00037246,0.00034156,0.00031569,0.00029403,0.0002759,0.00026073,0.00024803,0.0002374,0.00022851,0.00022107,0.00021484,0.00020963,0.00020527,0.00020162,0.00019857,0.00019602,0.00019388,0.00019209,0.0001906,0.00018935,0.0001883,0.00018742,0.00018669,0.00018608,0.00018556
0,0.041177,0.030942,0.024623,0.020415,0.017234,0.014651,0.012485,0.010646,0.009079,0.0077454,0.0066123,0.0056518,0.0048394,0.0041536,0.0035756,0.0030891,0.0026801,0.0023366,0.0020483,0.0018065,0.0016037,0.0014338,0.0012914,0.0011722,0.0010723,0.00098874,0.00091876,0.00086018,0.00081115,0.00077011,0.00073577,0.00070703,0.00068298,0.00066286,0.00064602,0.00063193,0.00062014,0.00061028,0.00060203,0.00059512,0.00058934,0.00058451,0.00058047,0.00057708,0.00057425,0.00057188,0.0005699,0.00056824,0.00056685,0.00056569
0,0.047004,0.031774,0.023765,0.018861,0.015464,0.012905,0.010876,0.0092201,0.0078467,0.0066988,0.0057359,0.004927,0.0042471,0.0036758,0.0031958,0.0027929,0.0024547,0.0021711,0.0019332,0.0017338,0.0015668,0.0014268,0.0013096,0.0012115,0.0011293,0.0010605,0.0010029,0.00095467,0.00091433,0.00088056,0.00085231,0.00082866,0.00080888,0.00079232,0.00077847,0.00076688,0.00075718,0.00074906,0.00074227,0.00073659,0.00073184,0.00072786,0.00072453,0.00072175,0.00071942,0.00071747,0.00071584,0.00071448,0.00071333,0.00071238
0,0.081128,0.048272,0.034466,0.02658,0.02136,0.017586,0.014698,0.012408,0.010552,0.0090278,0.0077657,0.0067158,0.00584,0.0051081,0.0044961,0.0039838,0.003555,0.003196,0.0028954,0.0026438,0.0024331,0.0022567,0.002109,0.0019854,0.0018819,0.0017953,0.0017229,0.0016622,0.0016115,0.001569,0.0015334,0.0015037,0.0014788,0.001458,0.0014406,0.001426,0.0014138,0.0014036,0.001395,0.0013879,0.0013819,0.0013769,0.0013727,0.0013692,0.0013663,0.0013638,0.0013618,0.0013601,0.0013586,0.0013574
1,0.115,0.068479,0.048985,0.03767,0.030129,0.024711,0.020626,0.017443,0.014906,0.012853,0.011175,0.0097922,0.008648,0.0076977,0.0069067,0.0062471,0.0056966,0.0052366,0.0048521,0.0045307,0.0042618,0.0040368,0.0038486,0.0036911,0.0035593,0.0034491,0.0033568,0.0032796,0.003215,0.003161,0.0031157,0.0030779,0.0030462,0.0030197,0.0029976,0.002979,0.0029635,0.0029505,0.0029397,0.0029306,0.002923,0.0029166,0.0029113,0.0029068,0.0029031,0.0029,0.0028974,0.0028952,0.0028934,0.0028918
0,0.068798,0.050248,0.039224,0.031452,0.02575,0.021486,0.018238,0.015721,0.013737,0.012152,0.01087,0.0098256,0.0089678,0.0082599,0.0076734,0.0071861,0.0067804,0.006442,0.0061595,0.0059235,0.0057262,0.0055613,0.0054233,0.0053078,0.0052112,0.0051304,0.0050628,0.0050062,0.0049588,0.0049192,0.004886,0.0048583,0.0048351,0.0048156,0.0047994,0.0047858,0.0047744,0.0047649,0.0047569,0.0047502,0.0047447,0.00474,0.0047361,0.0047328,0.0047301,0.0047278,0.0047259,0.0047243,0.0047229,0.0047218
0,0.094858,0.072087,0.058884,0.049052,0.041408,0.035462,0.030838,0.027228,0.024386,0.022128,0.020317,0.018852,0.017658,0.016679,0.015872,0.015205,0.014651,0.01419,0.013806,0.013486,0.013219,0.012996,0.012809,0.012653,0.012522,0.012413,0.012322,0.012245,0.012181,0.012128,0.012083,0.012046,0.012014,0.011988,0.011966,0.011948,0.011932,0.01192,0.011909,0.0119,0.011892,0.011886,0.011881,0.011876,0.011873,0.01187,0.011867,0.011865,0.011863,0.011862
0,0.11526,0.097667,0.086902,0.077647,0.06955,0.062766,0.057274,0.052911,0.049467,0.046747,0.044587,0.042859,0.041466,0.040335,0.039411,0.038652,0.038025,0.037506,0.037075,0.036716,0.036417,0.036168,0.035959,0.035785,0.03564,0.035518,0.035416,0.035331,0.03526,0.035201,0.035151,0.035109,0.035074,0.035045,0.035021,0.035,0.034983,0.034969,0.034957,0.034947,0.034938,0.034931,0.034925,0.03492,0.034916,0.034913,0.03491,0.034908,0.034906,0.034904
0,0.082793,0.10267,0.11132,0.11454,0.11477,0.11371,0.11231,0.111,0.10994,0.10912,0.10852,0.10809,0.10777,0.10755,0.10738,0.10725,0.10715,0.10708,0.10702,0.10697,0.10694,0.10691,0.10688,0.10686,0.10684,0.10683,0.10682,0.10681,0.1068,0.10679,0.10679,0.10678,0.10678,0.10677,0.10677,0.10677,0.10677,0.10677,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676,0.10676
0,0.23664,0.35367,0.43524,0.50298,0.56022,0.60802,0.64749,0.67988,0.70642,0.7282,0.7461,0.76086,0.77307,0.7832,0.79161,0.79861,0.80445,0.80932,0.81339,0.81678,0.81962,0.822,0.82399,0.82565,0.82704,0.8282,0.82917,0.82999,0.83067,0.83124,0.83171,0.83211,0.83245,0.83273,0.83296,0.83316,0.83332,0.83346,0.83357,0.83367,0.83375,0.83381,0.83387,0.83392,0.83396,0.83399,0.83402,0.83404,0.83406,0.83408
